path,success,hmargin,diralign
head-adapt,1,-22,0.31009
head-adapt,0,-67,0.21515
head-adapt,1,-45,0.26737
head-adapt,1,47,0.31507
head-adapt,0,-64,0.24793
head-adapt,0,-75,0.25754
head-adapt,1,73,0.304
head-adapt,1,-22,0.25896
head-adapt,0,-38,0.2826
head-adapt,1,-45,0.28644
head-adapt,1,39,0.32758
head-adapt,1,12,0.24033
head-adapt,0,-61,0.26475
head-adapt,1,100,0.30606
head-adapt,0,-42,0.26655
head-adapt,1,-34,0.28195
head-adapt,1,-31,0.24105
head-adapt,1,18,0.26746
head-adapt,1,34,0.29601
head-adapt,1,-47,0.25289
head-adapt,1,-15,0.28303
head-adapt,1,-72,0.30165
head-adapt,1,72,0.36125
head-adapt,1,4,0.26703
head-adapt,1,-21,0.2808
head-adapt,1,25,0.32123
head-adapt,1,49,0.32364
head-adapt,1,-28,0.32583
head-adapt,1,-89,0.24963
head-adapt,0,-68,0.28752
head-adapt,1,-41,0.21262
head-adapt,1,7,0.29149
head-adapt,0,-60,0.24901
head-adapt,1,-5,0.25137
head-adapt,1,-21,0.28825
head-adapt,0,-58,0.25386
head-adapt,1,-2,0.28218
head-adapt,1,5,0.3185
head-adapt,0,-89,0.25887
head-adapt,1,-22,0.3166
head-adapt,1,-5,0.26492
head-adapt,1,0,0.22833
head-adapt,1,-4,0.31038
head-adapt,1,-62,0.24521
head-adapt,1,4,0.27032
head-adapt,0,-81,0.24264
head-adapt,0,-47,0.21276
head-adapt,1,40,0.32341
head-adapt,1,-26,0.29115
head-adapt,1,1,0.29066
head-adapt,1,-29,0.29823
head-adapt,0,-89,0.27361
head-adapt,0,-58,0.21748
head-adapt,1,34,0.32385
head-adapt,1,16,0.27126
head-adapt,0,-99,0.1915
head-adapt,0,-36,0.25765
head-adapt,0,-98,0.17167
head-adapt,1,-14,0.22607
head-adapt,1,-49,0.25655
head-adapt,0,-79,0.14336
head-adapt,1,-68,0.27085
head-adapt,0,-115,0.24304
head-adapt,1,-25,0.29163
head-adapt,1,28,0.22943
head-adapt,1,-21,0.24413
head-adapt,1,-21,0.28069
head-adapt,0,-105,0.1861
head-adapt,1,-28,0.27785
head-adapt,1,-33,0.29756
head-adapt,0,-130,0.19606
head-adapt,1,-53,0.2449
head-adapt,0,-206,0.07596
head-adapt,1,65,0.26057
head-adapt,1,23,0.31324
head-adapt,1,4,0.28318
head-adapt,1,4,0.29536
head-adapt,0,-85,0.24886
head-adapt,1,-28,0.25182
head-adapt,0,-99,0.19946
head-adapt,1,2,0.34973
head-adapt,0,-117,0.15977
head-adapt,0,-81,0.24341
head-adapt,1,22,0.25585
head-adapt,1,-44,0.29146
head-adapt,1,17,0.2765
head-adapt,0,-50,0.20664
head-adapt,1,85,0.32481
head-adapt,1,-59,0.27326
head-adapt,1,-23,0.24125
head-adapt,0,-44,0.22786
head-adapt,1,77,0.32614
head-adapt,1,-10,0.28812
head-adapt,1,-19,0.33541
head-adapt,1,-40,0.20586
head-adapt,1,-18,0.32881
head-adapt,1,10,0.31272
head-adapt,1,6,0.25582
head-adapt,1,53,0.29104
head-adapt,0,-74,0.1869
head-adapt,0,-82,0.18325
head-adapt,0,-94,0.17385
head-adapt,1,-3,0.28836
head-adapt,1,-9,0.26599
head-adapt,1,46,0.3076
head-adapt,0,-74,0.20029
head-adapt,1,5,0.2688
head-adapt,1,-64,0.19886
head-adapt,1,66,0.31826
head-adapt,0,-79,0.23255
head-adapt,0,-66,0.16092
head-adapt,1,21,0.25027
head-adapt,1,30,0.23469
head-adapt,1,24,0.37674
head-adapt,1,-65,0.27528
head-adapt,0,-162,0.18515
head-adapt,0,-96,0.20979
head-adapt,1,19,0.33276
head-adapt,1,-42,0.23619
head-adapt,0,-69,0.14245
head-adapt,1,3,0.26458
head-adapt,1,5,0.35269
head-adapt,1,9,0.34967
head-adapt,1,3,0.32788
head-adapt,1,-65,0.22309
head-adapt,1,-23,0.21387
head-adapt,1,64,0.35187
head-adapt,0,-83,0.23605
head-adapt,1,-86,0.29665
head-adapt,0,-50,0.23378
head-adapt,0,-77,0.20579
head-adapt,0,-61,0.24498
head-adapt,1,30,0.32919
head-adapt,1,-39,0.25379
head-adapt,0,-81,0.22833
head-adapt,0,-33,0.25389
head-adapt,0,-73,0.19385
head-adapt,1,50,0.28779
head-adapt,1,93,0.32294
head-adapt,1,50,0.29761
head-adapt,1,-58,0.30684
head-adapt,0,-21,0.29644
head-adapt,1,-16,0.21438
head-adapt,1,7,0.30014
head-adapt,0,-47,0.26779
head-adapt,1,-18,0.30838
head-adapt,1,-6,0.35793
head-adapt,1,20,0.35664
head-adapt,0,-104,0.25573
head-adapt,1,-76,0.25627
head-adapt,1,49,0.2426
head-adapt,1,-16,0.2909
head-adapt,1,-15,0.30287
head-adapt,1,6,0.34963
head-adapt,1,17,0.30267
head-adapt,0,-132,0.17581
head-adapt,1,-55,0.27727
head-adapt,0,-203,0.10279
head-adapt,0,-68,0.2043
head-adapt,1,10,0.32839
head-adapt,1,-9,0.30978
head-adapt,1,32,0.26814
head-adapt,0,-38,0.25729
head-adapt,1,26,0.32322
head-adapt,1,-24,0.23201
head-adapt,1,-30,0.30709
head-adapt,1,21,0.32258
head-adapt,1,-70,0.24796
head-adapt,1,57,0.2675
head-adapt,1,24,0.31672
head-adapt,0,-70,0.20816
head-adapt,1,-1,0.26815
head-adapt,1,59,0.28901
head-adapt,1,80,0.3169
head-adapt,1,24,0.32137
head-adapt,1,-22,0.30877
head-adapt,1,32,0.30325
head-adapt,1,-53,0.22299
head-adapt,1,56,0.35416
head-adapt,1,-49,0.30737
head-adapt,1,-56,0.25781
head-adapt,0,-52,0.26191
head-adapt,1,54,0.29492
head-adapt,1,17,0.30616
head-adapt,0,-95,0.2346
head-adapt,0,-117,0.1421
head-adapt,0,-73,0.23603
head-adapt,1,21,0.34422
head-adapt,1,80,0.3004
head-adapt,1,2,0.28296
head-adapt,1,-14,0.28215
head-adapt,1,105,0.34164
head-adapt,0,-117,0.12699
head-adapt,1,-73,0.29148
head-adapt,1,118,0.33969
head-adapt,1,-37,0.23837
head-adapt,1,-18,0.23051
head-adapt,1,-50,0.28415
head-adapt,1,-23,0.28902
head-adapt,1,-21,0.24568
head-adapt,1,17,0.29326
head-adapt,1,20,0.30184
head-adapt,1,-31,0.30665
head-adapt,1,-34,0.23507
head-adapt,1,-2,0.28393
head-adapt,1,5,0.32986
head-adapt,0,-94,0.18344
head-adapt,1,39,0.25385
head-adapt,1,23,0.26791
head-adapt,1,-34,0.2838
head-adapt,0,-61,0.20451
head-adapt,0,-84,0.18229
head-adapt,1,-28,0.23517
head-adapt,0,-34,0.23376
head-adapt,1,47,0.30283
head-adapt,1,-39,0.24316
head-adapt,1,70,0.28338
head-adapt,1,11,0.2573
head-adapt,1,39,0.29721
head-adapt,1,69,0.28828
head-adapt,1,82,0.31611
head-adapt,1,35,0.33592
head-adapt,1,51,0.28077
head-adapt,1,-11,0.31016
head-adapt,1,-6,0.28994
head-adapt,1,-80,0.29428
head-adapt,0,-233,0.06103
head-adapt,1,-39,0.23821
head-adapt,1,-84,0.26706
head-adapt,1,40,0.26693
head-adapt,1,-31,0.29909
head-adapt,1,88,0.28285
head-adapt,0,-55,0.17605
head-adapt,1,-18,0.27424
head-adapt,1,-23,0.26542
head-adapt,0,-74,0.21312
head-adapt,0,-62,0.18247
head-adapt,1,-45,0.22842
head-adapt,1,11,0.31487
head-adapt,0,-39,0.19085
head-adapt,1,3,0.31115
head-adapt,1,-8,0.3047
head-adapt,1,8,0.21592
head-adapt,1,-77,0.26038
head-adapt,1,-30,0.33244
head-adapt,1,-9,0.22328
head-adapt,1,-3,0.29408
head-adapt,1,77,0.29078
head-adapt,1,-22,0.30765
head-adapt,1,26,0.33527
head-adapt,1,19,0.33933
head-adapt,1,3,0.26922
head-adapt,0,-56,0.19391
head-adapt,1,-37,0.29542
head-adapt,1,-5,0.32984
head-adapt,1,-5,0.28593
head-adapt,1,-52,0.25915
head-adapt,1,28,0.27125
head-adapt,1,-9,0.34777
head-adapt,1,5,0.31179
head-adapt,1,-22,0.27456
head-adapt,1,-3,0.24664
head-adapt,0,-97,0.16578
head-adapt,0,-70,0.17759
head-adapt,1,-7,0.31505
head-adapt,0,-109,0.14212
head-adapt,1,5,0.32891
head-adapt,1,-34,0.23779
head-adapt,1,-36,0.21876
head-adapt,0,-42,0.28701
head-adapt,1,-15,0.30923
head-adapt,1,-26,0.32072
head-adapt,1,-51,0.27126
head-adapt,1,25,0.28024
head-adapt,1,3,0.34251
head-adapt,1,-34,0.28856
head-adapt,1,60,0.32959
head-adapt,0,-27,0.28769
head-adapt,1,-3,0.28496
head-adapt,1,-26,0.27491
head-adapt,1,22,0.33212
head-adapt,1,-51,0.26076
head-adapt,0,-221,0.02043
head-adapt,1,-23,0.32807
head-adapt,0,-55,0.23398
head-adapt,0,-66,0.19344
head-adapt,0,-78,0.20231
head-adapt,1,-43,0.35947
head-adapt,1,-16,0.32525
head-adapt,1,-15,0.28423
head-adapt,1,34,0.33176
head-adapt,0,-76,0.21274
head-adapt,1,39,0.31015
head-adapt,1,-57,0.25216
head-adapt,1,44,0.36163
head-adapt,0,-51,0.27905
head-adapt,0,-47,0.25605
head-adapt,1,-13,0.26399
head-adapt,1,-2,0.27871
head-adapt,1,-37,0.26667
head-adapt,1,-11,0.32103
head-adapt,0,-75,0.17306
head-adapt,0,-88,0.15494
head-adapt,1,61,0.31548
head-adapt,0,-52,0.26853
head-adapt,1,2,0.30351
head-adapt,1,18,0.27167
head-adapt,0,-31,0.24173
head-adapt,1,-23,0.25734
head-adapt,0,-49,0.19886
head-adapt,1,-23,0.30123
head-adapt,1,44,0.32256
head-adapt,1,6,0.24903
head-adapt,1,14,0.22478
head-adapt,1,-12,0.24064
head-adapt,1,-19,0.26536
head-adapt,0,-100,0.14292
head-adapt,1,0,0.30031
head-adapt,1,-32,0.28519
head-adapt,0,-108,0.20476
head-adapt,1,-18,0.2765
head-adapt,0,-43,0.24031
head-adapt,0,-98,0.23072
head-adapt,0,-105,0.16228
head-adapt,1,-16,0.22609
head-adapt,1,23,0.25039
head-adapt,0,-142,0.15172
head-adapt,0,-90,0.26168
head-adapt,1,49,0.33627
head-adapt,1,1,0.30848
head-adapt,1,-8,0.20548
head-adapt,1,-35,0.28773
head-adapt,1,-27,0.19291
head-adapt,1,-21,0.25159
head-adapt,1,45,0.33217
head-adapt,1,92,0.3105
head-adapt,1,50,0.28461
head-adapt,1,-3,0.23479
head-adapt,1,-18,0.29378
head-adapt,1,-29,0.28622
head-adapt,1,-58,0.24671
head-adapt,1,-62,0.23711
head-adapt,1,-13,0.23724
head-adapt,1,55,0.34406
head-adapt,1,40,0.32267
head-adapt,1,-32,0.29083
head-adapt,1,17,0.2611
head-adapt,1,-9,0.32831
head-adapt,1,-33,0.26238
head-adapt,1,-3,0.29829
head-adapt,1,-29,0.2856
head-adapt,1,30,0.3334
head-adapt,1,-22,0.28583
head-adapt,1,32,0.29731
head-adapt,1,9,0.23707
head-adapt,0,-100,0.18375
head-adapt,1,24,0.31291
head-adapt,1,94,0.29199
head-adapt,0,-41,0.14741
head-adapt,1,82,0.34976
head-adapt,0,-54,0.20251
head-adapt,1,-20,0.27645
head-adapt,1,-39,0.27606
head-adapt,1,-14,0.30725
head-adapt,1,-11,0.34067
head-adapt,0,-71,0.27892
head-adapt,1,-30,0.22998
head-adapt,1,-67,0.21519
head-adapt,1,7,0.30241
head-adapt,1,-2,0.28945
head-adapt,0,-160,0.07224
head-adapt,1,0,0.26216
head-adapt,0,-56,0.21894
head-adapt,1,-30,0.26365
head-adapt,1,-5,0.3047
head-adapt,1,4,0.28086
head-adapt,1,12,0.27481
head-adapt,0,-125,0.18704
head-adapt,1,24,0.26309
head-adapt,1,19,0.22767
head-adapt,1,-63,0.26308
head-adapt,1,-20,0.23831
head-adapt,1,-38,0.26858
head-adapt,1,12,0.30951
head-adapt,1,-39,0.2133
head-adapt,1,-68,0.24667
head-adapt,1,-33,0.24022
head-adapt,1,-8,0.22249
head-adapt,0,-46,0.26707
head-adapt,1,-18,0.2681
head-adapt,1,-21,0.27583
head-adapt,0,-61,0.24012
head-adapt,1,-12,0.30354
head-adapt,0,-44,0.27002
head-adapt,1,1,0.31726
head-adapt,1,-69,0.25128
head-adapt,1,-37,0.32592
head-adapt,0,-76,0.16168
head-adapt,1,57,0.32791
head-adapt,1,-15,0.29806
head-adapt,0,-90,0.24383
head-adapt,1,-1,0.34697
head-adapt,0,-91,0.21227
head-adapt,1,-46,0.30982
head-adapt,1,-3,0.26442
head-adapt,1,9,0.36097
head-adapt,1,-16,0.309
head-adapt,0,-69,0.24535
head-adapt,0,-71,0.23587
head-adapt,0,-65,0.16623
head-adapt,0,-68,0.21218
head-adapt,1,21,0.27167
head-adapt,1,52,0.31725
head-adapt,1,22,0.28669
head-adapt,0,-61,0.14992
head-adapt,1,-46,0.28762
head-adapt,1,-47,0.23513
head-adapt,0,-55,0.23029
head-adapt,0,-77,0.19393
head-adapt,1,11,0.33387
head-adapt,0,-102,0.11094
head-adapt,0,-91,0.16618
head-adapt,0,-72,0.22507
head-adapt,0,-109,0.20986
head-adapt,1,-8,0.29915
head-adapt,1,32,0.30866
head-adapt,1,1,0.31344
head-adapt,0,-79,0.22689
head-adapt,1,-6,0.30717
head-adapt,0,-90,0.23127
head-adapt,1,103,0.3265
head-adapt,1,-16,0.27013
head-adapt,1,18,0.28669
head-adapt,1,-25,0.27222
head-adapt,0,-60,0.25877
head-adapt,1,27,0.29312
head-adapt,1,21,0.30362
head-adapt,1,26,0.27783
head-adapt,1,-50,0.23638
head-adapt,0,-53,0.26453
head-adapt,1,-45,0.26704
head-adapt,0,-70,0.20461
head-adapt,1,-33,0.25704
head-adapt,0,-94,0.20874
head-adapt,1,-16,0.23428
head-adapt,1,-26,0.25093
head-adapt,0,-167,0.18382
head-adapt,1,49,0.30969
head-adapt,0,-80,0.16484
head-adapt,1,37,0.3308
head-adapt,0,-73,0.22967
head-adapt,1,24,0.31397
head-adapt,1,6,0.29163
head-adapt,1,-26,0.26863
head-adapt,0,-145,0.15864
head-adapt,1,8,0.28504
head-adapt,1,8,0.30625
head-adapt,1,-14,0.28589
head-adapt,1,-39,0.25399
head-adapt,1,-23,0.29222
head-adapt,1,-15,0.30287
head-adapt,1,-16,0.26127
head-adapt,1,-32,0.24173
head-adapt,1,-9,0.26106
head-adapt,1,-25,0.24154
head-adapt,1,15,0.27186
head-adapt,1,-8,0.28125
head-adapt,1,-14,0.27265
head-adapt,1,-18,0.29082
head-adapt,1,-36,0.24076
head-adapt,1,11,0.3148
head-adapt,0,-81,0.21317
head-adapt,1,18,0.26712
head-adapt,1,-5,0.24929
head-adapt,0,-86,0.23486
head-adapt,1,10,0.32032
head-adapt,1,-24,0.28977
head-adapt,1,46,0.31297
head-adapt,0,-46,0.25181
head-adapt,1,-7,0.31475
head-adapt,1,20,0.34852
head-adapt,1,-19,0.30357
head-adapt,1,-29,0.26615
head-adapt,1,27,0.30219
head-adapt,1,-63,0.27907
head-adapt,0,-68,0.23199
head-adapt,1,-18,0.29314
head-adapt,1,-7,0.29811
head-adapt,0,-139,0.12372
head-adapt,0,-113,0.18667
head-adapt,1,56,0.32757
head-adapt,1,-24,0.30289
head-adapt,1,-87,0.23059
head-adapt,1,0,0.24828
head-adapt,0,-37,0.13482
head-adapt,0,-57,0.18132
head-adapt,1,15,0.26747
head-adapt,1,42,0.28971
head-adapt,1,-23,0.2272
head-adapt,0,-63,0.22306
head-adapt,1,25,0.28692
head-adapt,0,-108,0.11316
head-adapt,1,12,0.23264
head-adapt,1,62,0.28862
head-adapt,1,7,0.33603
head-adapt,1,75,0.2613
head-adapt,1,12,0.28527
head-adapt,1,10,0.25039
head-adapt,1,11,0.31408
head-adapt,0,-42,0.19821
head-adapt,1,-22,0.24092
head-adapt,1,25,0.32413
head-adapt,1,-7,0.27043
head-adapt,1,-16,0.2897
head-adapt,1,-50,0.23966
head-adapt,0,-76,0.22333
head-adapt,1,10,0.29984
head-adapt,1,18,0.33921
head-adapt,1,79,0.31853
head-adapt,1,-4,0.3146
head-adapt,1,-27,0.20029
head-adapt,1,-12,0.33412
head-adapt,1,62,0.31106
head-adapt,0,-64,0.24543
head-adapt,1,-22,0.30662
head-adapt,1,2,0.3337
head-adapt,0,-84,0.21361
head-adapt,0,-64,0.26358
head-adapt,0,-65,0.25161
head-adapt,1,-13,0.24309
head-adapt,0,-40,0.2099
head-adapt,1,-43,0.26706
head-adapt,0,-192,0.09855
head-adapt,1,-52,0.25464
head-adapt,0,-115,0.20609
head-adapt,1,33,0.29887
head-adapt,1,-13,0.24992
head-adapt,1,-69,0.28568
head-adapt,1,-15,0.26786
head-adapt,1,-45,0.25686
head-adapt,1,35,0.33291
head-adapt,0,-92,0.1015
head-adapt,1,78,0.31743
head-adapt,1,-25,0.26567
head-adapt,1,-71,0.22118
head-adapt,1,-55,0.28975
head-adapt,1,18,0.32881
head-adapt,1,-19,0.28236
head-adapt,1,23,0.32198
head-adapt,1,-19,0.31003
head-adapt,1,-16,0.28855
head-adapt,1,-88,0.26597
head-adapt,1,38,0.23825
head-adapt,1,55,0.34294
head-adapt,0,-73,0.22255
head-adapt,1,-28,0.25545
head-adapt,1,-56,0.28085
head-adapt,0,-63,0.21563
head-adapt,1,47,0.28011
head-adapt,1,-17,0.27643
head-adapt,1,21,0.34941
head-adapt,0,-24,0.22506
head-adapt,1,-66,0.27121
head-adapt,0,-58,0.24594
head-adapt,1,45,0.33662
head-adapt,0,-31,0.2909
head-adapt,0,-45,0.25967
head-adapt,1,-1,0.20528
head-adapt,1,-33,0.261
head-adapt,1,-5,0.29404
head-adapt,1,7,0.24571
head-adapt,0,-50,0.19354
head-adapt,1,-68,0.25723
head-adapt,1,-37,0.27976
head-adapt,1,2,0.35909
head-adapt,1,-60,0.22506
head-adapt,1,38,0.34003
head-adapt,0,-109,0.2116
head-adapt,0,-107,0.20716
head-adapt,0,-65,0.28349
head-adapt,1,22,0.2411
head-adapt,0,-71,0.16756
head-adapt,1,-19,0.28256
head-adapt,1,-30,0.26913
head-adapt,1,-26,0.26817
head-adapt,1,-23,0.27265
head-adapt,1,-28,0.24427
head-adapt,1,-17,0.29216
head-adapt,1,44,0.35384
head-adapt,0,-66,0.17946
head-adapt,1,21,0.32218
head-adapt,0,-56,0.22071
head-adapt,1,4,0.28353
head-adapt,1,-11,0.30581
head-adapt,1,66,0.30407
head-adapt,1,69,0.30464
head-adapt,1,-49,0.27339
head-adapt,1,-25,0.31902
head-adapt,1,-65,0.20434
head-adapt,1,-52,0.30335
head-adapt,1,-20,0.30649
head-adapt,1,-45,0.24971
head-adapt,0,-66,0.26425
head-adapt,1,-17,0.30329
head-adapt,0,-104,0.19787
head-adapt,1,-28,0.28221
head-adapt,0,-41,0.27056
head-adapt,0,-127,0.19705
head-adapt,0,-62,0.21435
head-adapt,1,33,0.26437
head-adapt,1,0,0.31117
head-adapt,1,-15,0.2829
head-adapt,0,-138,0.14096
head-adapt,1,34,0.3068
head-adapt,1,3,0.28373
head-adapt,1,-15,0.29653
head-adapt,0,-73,0.20406
head-adapt,1,-1,0.27201
head-adapt,1,25,0.29184
head-adapt,1,-44,0.20553
head-adapt,1,-19,0.2277
head-adapt,1,-56,0.20048
head-adapt,0,-114,0.17483
head-adapt,0,-87,0.20711
head-adapt,0,-61,0.25889
head-adapt,0,-119,0.19566
head-adapt,1,-46,0.26975
head-adapt,1,42,0.31407
head-adapt,0,-80,0.22291
head-adapt,1,-21,0.20378
head-adapt,1,69,0.30587
head-adapt,1,0,0.30708
head-adapt,0,-152,0.11877
head-adapt,1,9,0.33799
head-adapt,0,-112,0.21168
head-adapt,1,-1,0.30991
head-adapt,1,19,0.28733
head-adapt,0,-158,0.13087
head-adapt,1,0,0.2734
head-adapt,0,-42,0.20906
head-adapt,1,8,0.27183
head-adapt,1,-37,0.19007
head-adapt,1,9,0.25308
head-adapt,1,-4,0.29588
head-adapt,1,7,0.24356
head-adapt,1,21,0.21668
head-adapt,1,-44,0.21635
head-adapt,1,6,0.30745
head-adapt,1,-86,0.2732
head-adapt,1,63,0.31914
head-adapt,0,-37,0.19365
head-adapt,0,-115,0.21438
head-adapt,1,-41,0.26524
head-adapt,1,-38,0.25042
head-adapt,1,19,0.29547
head-adapt,1,2,0.28179
head-adapt,1,-12,0.23197
head-adapt,0,-70,0.20509
head-adapt,1,-14,0.25754
head-adapt,1,0,0.32122
head-adapt,1,-25,0.28568
head-adapt,0,-75,0.18879
head-adapt,1,-10,0.33784
head-adapt,1,-108,0.25203
head-adapt,1,17,0.27991
head-adapt,1,-35,0.25699
head-adapt,1,-1,0.3208
head-adapt,1,-85,0.22025
head-adapt,1,31,0.32421
head-adapt,1,-59,0.28646
head-adapt,1,-7,0.28138
head-adapt,1,-68,0.21771
head-adapt,0,-59,0.25174
head-adapt,0,-49,0.23519
head-adapt,0,-27,0.27077
head-adapt,0,-68,0.25117
head-adapt,1,12,0.27104
head-adapt,1,-39,0.22771
head-adapt,1,-48,0.29076
head-adapt,1,-6,0.29999
head-adapt,1,-45,0.25549
head-adapt,0,-82,0.25031
head-adapt,1,0,0.30873
head-adapt,1,-73,0.26405
head-adapt,1,-16,0.272
head-adapt,1,-19,0.29713
head-adapt,1,-8,0.33955
head-adapt,1,-46,0.2563
head-adapt,1,-30,0.28095
head-adapt,1,2,0.32717
head-adapt,1,-10,0.32855
head-adapt,1,-65,0.28031
head-adapt,1,8,0.28307
head-adapt,0,-47,0.27276
head-adapt,1,-24,0.31087
head-adapt,0,-53,0.27029
head-adapt,1,-15,0.26392
head-adapt,0,-87,0.22665
head-adapt,1,18,0.27859
head-adapt,0,-56,0.21708
head-adapt,1,-40,0.27952
head-adapt,1,-6,0.28096
head-adapt,1,15,0.34445
head-adapt,0,-71,0.1967
head-adapt,0,-47,0.25886
head-adapt,0,-121,0.13509
head-adapt,1,-26,0.27037
head-adapt,1,18,0.26073
head-adapt,1,-29,0.25478
head-adapt,0,-33,0.28225
head-adapt,1,-32,0.2238
head-adapt,0,-25,0.2877
head-adapt,0,-34,0.28966
head-adapt,1,38,0.35596
head-adapt,0,-65,0.23521
head-adapt,1,-36,0.26059
head-adapt,1,-41,0.31025
head-adapt,1,18,0.24457
head-adapt,1,-57,0.2572
head-adapt,1,20,0.2526
head-adapt,1,49,0.35749
head-adapt,1,-1,0.26973
head-adapt,0,-116,0.2088
head-adapt,1,11,0.22452
head-adapt,1,-22,0.33578
head-adapt,1,23,0.29656
head-adapt,1,-34,0.26802
head-adapt,1,12,0.33343
head-adapt,1,-3,0.32448
head-adapt,0,-87,0.20382
head-adapt,1,30,0.29415
head-adapt,1,5,0.30075
head-adapt,0,-58,0.23372
head-adapt,1,-21,0.25188
head-adapt,0,-100,0.20299
head-adapt,0,-108,0.21449
head-adapt,1,-50,0.16093
head-adapt,1,-28,0.26423
head-adapt,0,-69,0.24999
head-adapt,1,53,0.31753
head-adapt,0,-77,0.20865
head-adapt,1,70,0.27753
head-adapt,0,-164,0.16017
head-adapt,1,10,0.24884
head-adapt,0,-117,0.16446
head-adapt,0,-236,-0.04411
head-adapt,1,39,0.36489
head-adapt,0,-50,0.26391
head-adapt,1,-1,0.32086
head-adapt,1,-25,0.29115
head-adapt,1,43,0.31565
head-adapt,1,19,0.25701
head-adapt,0,-103,0.18332
head-adapt,0,-130,0.17712
head-adapt,1,-34,0.26733
head-adapt,1,-28,0.26219
head-adapt,1,4,0.27693
head-adapt,0,-104,0.21399
head-adapt,1,20,0.23162
head-adapt,1,40,0.33791
head-adapt,1,-32,0.2595
head-adapt,1,29,0.29778
head-adapt,1,33,0.25938
head-adapt,0,-128,0.21704
head-adapt,1,-21,0.32584
head-adapt,1,-2,0.30401
head-adapt,1,-9,0.21531
head-adapt,1,-28,0.18551
head-adapt,1,-23,0.21319
head-adapt,0,-139,0.17923
head-adapt,1,-4,0.36137
head-adapt,1,4,0.23286
head-adapt,0,-49,0.2052
head-adapt,0,-88,0.19619
head-adapt,1,57,0.33076
head-adapt,1,3,0.23646
head-adapt,1,14,0.27194
head-adapt,1,-19,0.2827
head-adapt,1,-7,0.32936
head-adapt,1,1,0.32981
head-adapt,1,-35,0.28199
head-adapt,1,12,0.34267
head-adapt,1,29,0.29457
head-adapt,1,-36,0.2455
head-adapt,1,-28,0.2987
head-adapt,1,-11,0.32951
head-adapt,1,-43,0.28625
head-adapt,1,40,0.33634
head-adapt,1,57,0.33207
head-adapt,1,-33,0.2934
head-adapt,0,-75,0.25681
head-adapt,1,-44,0.26221
head-adapt,1,-23,0.31071
head-adapt,1,-66,0.28369
head-adapt,1,-3,0.28121
head-adapt,1,-50,0.27557
head-adapt,1,-23,0.232
head-adapt,1,-56,0.25526
head-adapt,0,-43,0.27405
head-adapt,0,-46,0.20908
head-adapt,1,23,0.23911
head-adapt,0,-71,0.21125
head-adapt,1,13,0.28944
head-adapt,1,28,0.32992
head-adapt,0,-87,0.21595
head-adapt,1,-15,0.32159
head-adapt,0,-78,0.23604
head-adapt,1,18,0.3084
head-adapt,0,-48,0.23889
head-adapt,0,-75,0.2635
head-adapt,1,-54,0.26654
head-adapt,1,49,0.35958
head-adapt,1,22,0.2698
head-adapt,1,39,0.29114
head-adapt,1,14,0.30676
head-adapt,0,-84,0.2087
head-adapt,0,-122,0.21119
head-adapt,1,-39,0.26087
head-adapt,1,-22,0.2951
head-adapt,1,-10,0.30896
head-adapt,0,-49,0.26625
head-adapt,1,-12,0.30413
head-adapt,1,2,0.32714
head-adapt,0,-66,0.19582
head-adapt,1,-22,0.28803
head-adapt,0,-183,0.18281
head-adapt,1,12,0.32359
head-adapt,1,6,0.33191
head-adapt,1,9,0.31644
head-adapt,1,-44,0.34475
head-adapt,1,-20,0.3213
head-adapt,0,-91,0.28419
head-adapt,0,-75,0.2527
head-adapt,1,-22,0.3023
head-adapt,1,-28,0.31541
head-adapt,1,-47,0.31139
head-adapt,1,-11,0.24908
head-adapt,1,-33,0.28882
head-adapt,1,15,0.31472
head-adapt,1,47,0.32152
head-adapt,1,7,0.28258
head-adapt,1,5,0.27022
head-adapt,1,-16,0.3053
head-adapt,1,26,0.31582
head-adapt,1,0,0.22355
head-adapt,0,-112,0.20082
head-adapt,0,-99,0.2127
head-adapt,0,-92,0.2257
head-adapt,0,-76,0.14568
head-adapt,0,-118,0.18881
head-adapt,1,15,0.28897
head-adapt,1,32,0.29724
head-adapt,1,-8,0.26514
head-adapt,1,-111,0.22574
head-adapt,1,-21,0.30466
head-adapt,0,-67,0.16533
head-adapt,0,-30,0.29528
head-adapt,0,-104,0.1837
head-adapt,1,56,0.34464
head-adapt,0,-134,0.17623
head-adapt,1,-83,0.25058
head-adapt,1,92,0.28806
head-adapt,0,-55,0.24655
head-adapt,1,129,0.3466
head-adapt,1,-56,0.2167
head-adapt,0,-89,0.20405
head-adapt,0,-52,0.20203
head-adapt,1,-21,0.31718
head-adapt,1,-10,0.26237
head-adapt,1,-55,0.29916
head-adapt,1,-17,0.30434
head-adapt,1,13,0.29288
head-adapt,1,-1,0.238
